id	year	group	 NDA 	 A_inverse 	 REV_REC_diff 	PPE
56602	1994	Food processing and beverage	-0.0835	0.0144	0.5757	0.9664
88445	1994	Food processing and beverage	-0.0748	0.0219	0.6732	1.0393
19174	1994	Food processing and beverage	-0.0747	0.0021	0.0059	0.8280
62958	1994	Food processing and beverage	-0.0755	0.0049	0.2058	0.8814
10704	1994	Food processing and beverage	-0.0819	0.0071	0.4605	1.1252
25320	1994	Food processing and beverage	-0.0797	0.0002	0.0355	0.7857
59248	1994	Food processing and beverage	-0.0801	0.0007	0.0404	1.5863
19271	1994	Food processing and beverage	-0.0882	0.0253	0.0779	0.6848
30780	1994	Food processing and beverage	-0.0899	0.0031	0.3420	0.6968
77523	1994	Food processing and beverage	-0.0806	0.0146	0.1524	0.7428
11874	1994	Food processing and beverage	-0.0877	0.0025	-0.1417	0.6649
50112	1994	Food processing and beverage	-0.1005	0.0020	0.1512	1.0459
76995	1994	Food processing and beverage	-0.5077	0.6671	2.1828	0.4483
11677	1994	Food processing and beverage	-0.1095	0.0925	-0.0156	0.9910
76314	1994	Food processing and beverage	-0.0873	0.1446	-0.0113	0.0833
68938	1994	Food processing and beverage	-0.1035	0.0018	-0.0619	0.7444
10026	1994	Food processing and beverage	-0.1154	0.0082	0.2571	1.0117
12209	1994	Food processing and beverage	-0.1304	0.3157	0.1617	0.8090
11681	1994	Food processing and beverage	-0.1173	0.1442	-0.0893	0.7955
10905	1994	Food processing and beverage	-0.1410	0.0592	0.2202	1.0696
12044	1994	Food processing and beverage	-0.1495	0.0024	-0.2425	0.3122
77849	1994	Food processing and beverage	-0.6440	0.1872	91.1902	0.8978
76404	1994	Food processing and beverage	-0.5460	0.1025	0.0249	0.4594
80559	1994	Food processing and beverage	-0.8000	0.0499	0.7536	0.5059
62958	1995	Food processing and beverage	0.5798	0.0050	1.7258	1.7396
11681	1995	Food processing and beverage	0.2272	0.1681	-0.2119	1.0855
80730	1995	Food processing and beverage	0.1866	0.0473	0.0954	0.2684
76900	1995	Food processing and beverage	0.1931	0.0597	1.9144	0.6302
56602	1995	Food processing and beverage	0.1892	0.0113	-0.5521	1.0650
80167	1995	Food processing and beverage	0.1185	0.0315	5.1934	0.0274
54093	1995	Food processing and beverage	0.1071	0.0700	0.6140	0.0407
10506	1995	Food processing and beverage	0.1001	0.0471	0.1406	0.1047
76995	1995	Food processing and beverage	0.0782	0.0785	1.0176	0.0897
80785	1995	Food processing and beverage	0.0750	0.0323	0.0753	0.3049
77446	1995	Food processing and beverage	0.0757	0.0239	0.3393	0.5047
79944	1995	Food processing and beverage	0.0691	0.0670	-0.3385	1.1260
37640	1995	Food processing and beverage	0.0876	0.0049	1.3831	1.1814
31414	1995	Food processing and beverage	0.0574	0.0048	0.1226	0.4170
48523	1995	Food processing and beverage	0.0553	0.0028	0.2059	0.7948
70923	1995	Food processing and beverage	0.0576	0.0018	2.2912	0.9752
80610	1995	Food processing and beverage	0.1618	0.1325	4.9123	1.4139
12282	1995	Food processing and beverage	0.0481	0.0035	0.7628	1.1537
12209	1995	Food processing and beverage	0.0393	0.2891	0.3299	0.7358
75233	1995	Food processing and beverage	0.0324	0.0044	-0.0134	0.3298
10847	1995	Food processing and beverage	0.0344	0.2058	0.2756	0.5594
42585	1995	Food processing and beverage	0.0224	0.0024	-0.1746	0.6005
29946	1995	Food processing and beverage	0.0145	0.0008	0.0869	0.4621
19271	1995	Food processing and beverage	0.0146	0.0213	0.0631	0.7540
10044	1995	Food processing and beverage	0.0176	0.0982	0.6652	1.2700
79289	1995	Food processing and beverage	0.0137	0.0041	0.1567	0.7492
59619	1995	Food processing and beverage	0.0125	0.0013	-0.1666	0.5858
89499	1995	Food processing and beverage	0.0132	0.0213	0.0131	0.7771
77730	1995	Food processing and beverage	0.0090	0.0003	0.1041	0.8306
30780	1995	Food processing and beverage	0.0077	0.0028	0.3122	0.7188
80157	1995	Food processing and beverage	0.0067	0.0032	-0.0763	0.4187
32870	1995	Food processing and beverage	0.0029	0.0008	-0.0180	0.6033
80955	1995	Food processing and beverage	0.0031	0.1453	0.0871	0.9279
78216	1995	Food processing and beverage	0.0001	0.1119	0.2155	0.7733
11353	1995	Food processing and beverage	-0.0017	0.0073	-0.1563	0.3905
77984	1995	Food processing and beverage	-0.0021	0.0096	-0.0265	0.6283
88445	1995	Food processing and beverage	-0.0023	0.0216	0.4462	1.1595
19828	1995	Food processing and beverage	-0.0028	0.0011	0.1176	0.6034
52090	1995	Food processing and beverage	-0.0040	0.0006	0.1049	0.5721
19174	1995	Food processing and beverage	-0.0045	0.0022	0.0565	0.8446
15472	1995	Food processing and beverage	-0.0061	0.0010	0.1449	0.7463
30614	1995	Food processing and beverage	-0.0059	0.0595	0.2222	0.5663
23077	1995	Food processing and beverage	-0.0070	0.0001	0.1186	0.5117
12226	1995	Food processing and beverage	-0.0083	0.0059	-0.0540	1.2271
17144	1995	Food processing and beverage	-0.0123	0.0003	0.1069	0.7468
15077	1995	Food processing and beverage	-0.0154	0.0013	0.1446	0.6640
76302	1995	Food processing and beverage	-0.0163	0.1243	0.5309	0.3910
79374	1995	Food processing and beverage	-0.0175	0.0193	0.1153	0.4831
12044	1995	Food processing and beverage	-0.0182	0.0037	0.1042	0.4987
64996	1995	Food processing and beverage	-0.0203	0.0185	0.1469	0.8451
11308	1995	Food processing and beverage	-0.0203	0.0001	0.1320	0.4799
22569	1995	Food processing and beverage	-0.0215	0.0138	0.0314	0.4630
11805	1995	Food processing and beverage	-0.0222	0.2019	0.1237	0.6075
80853	1995	Food processing and beverage	-0.0374	0.0895	1.3567	0.8176
53129	1995	Food processing and beverage	-0.0253	0.0012	0.2689	0.4039
38973	1995	Food processing and beverage	-0.0276	0.0005	0.1418	0.6354
80559	1995	Food processing and beverage	-0.0731	0.0673	0.0000	0.7281
11372	1995	Food processing and beverage	-0.0280	0.0090	-0.1985	0.0362
80402	1995	Food processing and beverage	-0.0303	0.0014	0.0283	0.9560
79743	1995	Food processing and beverage	-0.0324	0.0967	0.6273	0.9291
14816	1995	Food processing and beverage	-0.0332	0.0032	0.0487	0.4735
70500	1995	Food processing and beverage	-0.0316	0.0001	0.0927	0.4286
68938	1995	Food processing and beverage	-0.0312	0.0021	0.0689	0.8989
76597	1995	Food processing and beverage	-0.0336	0.0000	0.0086	0.2670
76839	1995	Food processing and beverage	-0.0366	0.0062	0.0005	0.6774
69796	1995	Food processing and beverage	-0.0341	0.0012	0.4906	0.3569
59184	1995	Food processing and beverage	-0.0386	0.0001	-0.1113	1.0248
63554	1995	Food processing and beverage	-0.0410	0.0008	0.1544	0.8265
28353	1995	Food processing and beverage	-0.0451	0.0003	0.4605	0.6874
11291	1995	Food processing and beverage	-0.0425	0.0030	0.0848	0.8994
10704	1995	Food processing and beverage	-0.0422	0.0065	0.4069	1.0808
34367	1995	Food processing and beverage	-0.0446	0.0045	0.2318	0.3783
49437	1995	Food processing and beverage	-0.0422	0.0011	0.0458	1.0163
41515	1995	Food processing and beverage	-0.0458	0.0022	-0.2239	0.3820
59248	1995	Food processing and beverage	-0.0460	0.0007	0.0017	1.5361
10516	1995	Food processing and beverage	-0.0489	0.0001	0.1685	0.8356
10905	1995	Food processing and beverage	-0.0474	0.0543	0.0510	1.1068
79715	1995	Food processing and beverage	-0.0449	0.0748	0.6122	0.3669
11995	1995	Food processing and beverage	-0.0475	0.0015	0.0421	0.5201
39328	1995	Food processing and beverage	-0.0460	0.0192	-0.0142	1.4702
62042	1995	Food processing and beverage	-0.0508	0.0061	0.0834	1.1089
16600	1995	Food processing and beverage	-0.0472	0.0003	0.0318	0.7577
11677	1995	Food processing and beverage	-0.0508	0.0891	0.0171	0.9252
70965	1995	Food processing and beverage	-0.0526	0.0023	0.0057	1.0093
14955	1995	Food processing and beverage	-0.0474	0.0003	-0.2841	0.5834
77523	1995	Food processing and beverage	-0.0534	0.0162	0.0256	0.9392
22840	1995	Food processing and beverage	-0.0527	0.0001	0.1979	0.4872
79065	1995	Food processing and beverage	-0.0529	0.1035	-0.3485	0.6497
36281	1995	Food processing and beverage	-0.0608	0.0015	0.3168	0.9633
25320	1995	Food processing and beverage	-0.0607	0.0002	0.1175	0.8522
24539	1995	Food processing and beverage	-0.0696	0.0003	0.1318	0.6058
13856	1995	Food processing and beverage	-0.0552	0.0000	0.0696	0.6757
85893	1995	Food processing and beverage	-0.0590	0.0083	0.0455	0.7013
65808	1995	Food processing and beverage	-0.0610	0.0088	0.0201	1.0734
80928	1995	Food processing and beverage	-0.0643	0.0041	0.3121	0.7709
88381	1995	Food processing and beverage	-0.0615	0.0115	0.0179	0.9577
10989	1995	Food processing and beverage	-0.0723	0.0002	0.1665	0.9541
28223	1995	Food processing and beverage	-0.0688	0.6250	-0.3659	0.1013
80006	1995	Food processing and beverage	-0.1234	0.0828	2.7372	1.0004
80156	1995	Food processing and beverage	-0.0643	0.1241	0.1200	0.7239
56274	1995	Food processing and beverage	-0.0697	0.0001	0.0783	0.4603
11343	1995	Food processing and beverage	-0.0711	0.0055	0.1045	1.2449
77534	1995	Food processing and beverage	-0.0696	0.0061	0.0930	0.4119
38608	1995	Food processing and beverage	-0.0697	0.0067	0.1109	0.6975
79826	1995	Food processing and beverage	-0.0672	0.3557	0.1761	0.0338
92100	1995	Food processing and beverage	-0.0788	0.0055	-0.0749	0.5027
48531	1995	Food processing and beverage	-0.0806	0.0034	-0.0413	1.0498
26825	1995	Food processing and beverage	-0.0880	0.0002	0.0998	1.0606
42219	1995	Food processing and beverage	-0.0898	0.0115	-0.0147	1.4560
40707	1995	Food processing and beverage	-0.0838	0.0003	0.0027	0.4082
76314	1995	Food processing and beverage	-0.1122	0.2549	0.0241	0.1371
11622	1995	Food processing and beverage	-0.1299	0.1107	-0.3003	1.0059
10026	1995	Food processing and beverage	-0.1218	0.0079	0.0890	1.0257
11874	1995	Food processing and beverage	-0.1336	0.0027	0.0815	0.7156
80023	1995	Food processing and beverage	-0.1092	0.0435	0.1753	0.2777
10225	1995	Food processing and beverage	-0.1368	0.0001	-0.1190	0.2178
77849	1995	Food processing and beverage	-0.1892	0.1125	3.0032	0.6706
77671	1995	Food processing and beverage	-0.2697	0.0653	1.2973	0.3763
12086	1995	Food processing and beverage	-0.2859	0.0573	-0.5106	0.3454
64442	1995	Food processing and beverage	-0.3224	0.0340	-0.2914	0.8488
80853	1996	Food processing and beverage	0.5717	0.0377	1.6436	1.2034
76900	1996	Food processing and beverage	0.2585	0.0367	0.4807	0.5261
31414	1996	Food processing and beverage	0.1600	0.0043	0.5616	0.4557
11874	1996	Food processing and beverage	0.1588	0.0031	0.4592	0.9111
89499	1996	Food processing and beverage	0.1606	0.0173	0.5109	0.7847
80730	1996	Food processing and beverage	0.1158	0.0426	0.3587	0.2681
36281	1996	Food processing and beverage	0.1010	0.0011	0.3367	0.8123
77671	1996	Food processing and beverage	0.1058	0.0517	0.1723	0.4157
12282	1996	Food processing and beverage	0.1003	0.0027	0.1879	0.9242
11681	1996	Food processing and beverage	0.1103	0.1245	7.0417	1.2148
69796	1996	Food processing and beverage	0.0863	0.0013	0.3294	0.4529
79289	1996	Food processing and beverage	0.0842	0.0035	0.1525	0.8069
81508	1996	Food processing and beverage	0.0708	0.0059	0.0688	0.5092
54093	1996	Food processing and beverage	0.0588	0.0726	0.3060	0.0496
80955	1996	Food processing and beverage	0.0626	0.1199	0.0653	0.8809
12044	1996	Food processing and beverage	0.0452	0.0035	-0.0504	0.4168
12086	1996	Food processing and beverage	0.0351	0.0566	0.0493	0.3762
53129	1996	Food processing and beverage	0.0365	0.0012	0.0399	0.4345
80006	1996	Food processing and beverage	0.0325	0.0282	1.0337	0.4958
30614	1996	Food processing and beverage	0.0286	0.0622	0.1926	0.5977
11622	1996	Food processing and beverage	0.0276	0.0995	0.6509	0.9237
81670	1996	Food processing and beverage	0.0342	0.0053	0.0665	0.1416
82627	1996	Food processing and beverage	0.0277	0.0184	0.1695	0.1169
80023	1996	Food processing and beverage	0.0189	0.0855	0.6099	0.6235
76314	1996	Food processing and beverage	0.0133	0.3095	-0.1545	0.2009
77730	1996	Food processing and beverage	0.0141	0.0002	0.2366	0.6701
82176	1996	Food processing and beverage	0.0089	0.0115	0.1370	1.0656
34367	1996	Food processing and beverage	0.0069	0.0041	-0.0417	0.3461
70923	1996	Food processing and beverage	0.0053	0.0012	2.7900	0.7164
11995	1996	Food processing and beverage	0.0044	0.0015	-0.0332	0.5198
15077	1996	Food processing and beverage	0.0043	0.0013	0.0842	0.6554
28223	1996	Food processing and beverage	-0.0094	0.5206	2.1075	12.6908
80167	1996	Food processing and beverage	-0.0037	0.0286	0.3156	0.0310
80559	1996	Food processing and beverage	-0.0036	0.0151	0.0000	0.1676
29946	1996	Food processing and beverage	-0.0051	0.0007	0.0254	0.4620
10225	1996	Food processing and beverage	-0.0064	0.0001	-0.0332	0.2961
80610	1996	Food processing and beverage	-0.0065	0.0206	0.6371	0.2875
77523	1996	Food processing and beverage	-0.0126	0.0143	0.2889	1.0177
28353	1996	Food processing and beverage	-0.0125	0.0002	-0.2132	0.6125
11308	1996	Food processing and beverage	-0.0129	0.0001	0.0434	0.3711
32870	1996	Food processing and beverage	-0.0182	0.0008	0.0441	0.6770
48523	1996	Food processing and beverage	-0.0184	0.0026	0.1275	0.8341
82517	1996	Food processing and beverage	-0.0235	0.0365	0.0474	1.1737
56274	1996	Food processing and beverage	-0.0198	0.0001	-0.0653	0.4711
12209	1996	Food processing and beverage	-0.0288	0.2638	0.2441	1.0412
79374	1996	Food processing and beverage	-0.0245	0.0188	0.0033	0.4927
10989	1996	Food processing and beverage	-0.0248	0.0001	0.2073	0.7517
10516	1996	Food processing and beverage	-0.0259	0.0001	0.0571	0.8183
76302	1996	Food processing and beverage	-0.0297	0.1104	0.1765	0.4098
10506	1996	Food processing and beverage	-0.0270	0.0379	0.1280	0.1177
19271	1996	Food processing and beverage	-0.0286	0.0190	0.1198	0.7695
38973	1996	Food processing and beverage	-0.0276	0.0004	0.0658	0.6115
62042	1996	Food processing and beverage	-0.0294	0.0054	0.1061	1.0832
76839	1996	Food processing and beverage	-0.0278	0.0056	0.2527	0.6312
70965	1996	Food processing and beverage	-0.0306	0.0020	0.4981	0.9378
80156	1996	Food processing and beverage	-0.0289	0.1324	0.0989	0.7745
76597	1996	Food processing and beverage	-0.0308	0.0000	0.0330	0.2804
26825	1996	Food processing and beverage	-0.0356	0.0002	-0.0711	1.1372
40707	1996	Food processing and beverage	-0.0339	0.0004	-0.0078	0.6695
11291	1996	Food processing and beverage	-0.0393	0.0028	0.2250	0.9097
38608	1996	Food processing and beverage	-0.0399	0.0075	0.1080	0.8358
88381	1996	Food processing and beverage	-0.0398	0.0118	-0.1606	0.9739
12226	1996	Food processing and beverage	-0.0396	0.0057	0.1070	1.1898
59619	1996	Food processing and beverage	-0.0402	0.0013	0.0175	0.6176
64996	1996	Food processing and beverage	-0.0468	0.0158	0.7104	0.9194
25320	1996	Food processing and beverage	-0.0453	0.0002	0.0573	0.7110
17144	1996	Food processing and beverage	-0.0487	0.0003	0.0361	0.7805
11343	1996	Food processing and beverage	-0.0499	0.0052	0.3409	1.4024
22840	1996	Food processing and beverage	-0.0492	0.0001	0.0705	0.4807
15472	1996	Food processing and beverage	-0.0518	0.0009	0.0824	0.7351
14955	1996	Food processing and beverage	-0.0487	0.0004	-0.0395	0.6539
30780	1996	Food processing and beverage	-0.0554	0.0024	0.2792	0.7568
16600	1996	Food processing and beverage	-0.0548	0.0004	0.1251	0.8559
81191	1996	Food processing and beverage	-0.0532	0.0001	0.0491	0.3900
59184	1996	Food processing and beverage	-0.0561	0.0001	0.0456	1.1533
82634	1996	Food processing and beverage	-0.0640	0.0130	0.6544	0.2744
80154	1996	Food processing and beverage	-0.0576	0.0722	-0.2934	0.5331
49437	1996	Food processing and beverage	-0.0593	0.0011	0.0774	1.0771
22569	1996	Food processing and beverage	-0.0611	0.0138	0.0914	0.5452
39328	1996	Food processing and beverage	-0.0610	0.0205	0.2119	1.6280
77984	1996	Food processing and beverage	-0.0614	0.0096	0.0748	0.6759
24539	1996	Food processing and beverage	-0.0608	0.0002	-0.1452	0.4026
79065	1996	Food processing and beverage	-0.0672	0.0973	1.5987	0.6809
85893	1996	Food processing and beverage	-0.0687	0.0076	0.1235	0.7164
70500	1996	Food processing and beverage	-0.0765	0.0001	0.1314	0.5178
82710	1996	Food processing and beverage	-0.0690	0.0233	0.0266	0.7078
14816	1996	Food processing and beverage	-0.0730	0.0028	0.0937	0.4334
19174	1996	Food processing and beverage	-0.0691	0.0025	-0.1428	0.9951
10704	1996	Food processing and beverage	-0.0722	0.0064	0.7056	1.1122
23077	1996	Food processing and beverage	-0.0698	0.0001	0.0395	0.5080
80785	1996	Food processing and beverage	-0.0677	0.0334	0.0696	0.3305
88445	1996	Food processing and beverage	-0.0787	0.0199	0.2202	1.2383
13856	1996	Food processing and beverage	-0.0748	0.0000	0.0458	0.7015
11353	1996	Food processing and beverage	-0.0826	0.0046	-0.0608	0.0753
68938	1996	Food processing and beverage	-0.0821	0.0021	0.0855	0.8536
63554	1996	Food processing and beverage	-0.0906	0.0008	0.1668	0.8587
10847	1996	Food processing and beverage	-0.1578	0.1537	3.3378	0.8105
65808	1996	Food processing and beverage	-0.0921	0.0078	0.0091	0.9505
10044	1996	Food processing and beverage	-0.1021	0.0613	0.4226	0.9403
59248	1996	Food processing and beverage	-0.0962	0.0007	0.0441	1.5343
76995	1996	Food processing and beverage	-0.1126	0.0764	0.4616	0.2749
56602	1996	Food processing and beverage	-0.1005	0.0070	0.4071	0.7030
37640	1996	Food processing and beverage	-0.0984	0.0031	0.0075	0.7605
11677	1996	Food processing and beverage	-0.0915	0.0809	-0.4545	0.8764
19828	1996	Food processing and beverage	-0.0954	0.0009	-0.0690	0.2065
64442	1996	Food processing and beverage	-0.1029	0.0454	-0.1754	1.1248
11805	1996	Food processing and beverage	-0.1193	0.1985	0.1249	0.6734
78216	1996	Food processing and beverage	-0.1226	0.1079	0.4673	0.7934
42219	1996	Food processing and beverage	-0.1222	0.0117	0.0788	1.6336
79743	1996	Food processing and beverage	-0.1509	0.0867	0.1495	1.3789
10026	1996	Food processing and beverage	-0.1300	0.0081	-0.0006	1.1524
80928	1996	Food processing and beverage	-0.1515	0.0038	0.2718	0.8711
79944	1996	Food processing and beverage	-0.1416	0.0652	0.3558	1.1118
42585	1996	Food processing and beverage	-0.1439	0.0024	0.0223	0.6249
77446	1996	Food processing and beverage	-0.1575	0.0218	-0.1369	0.4418
48531	1996	Food processing and beverage	-0.1653	0.0039	0.0082	1.1856
62958	1996	Food processing and beverage	-0.1516	0.0019	0.6441	0.6793
52090	1996	Food processing and beverage	-0.1568	0.0006	-0.0689	0.4298
79715	1996	Food processing and beverage	-0.1697	0.0820	-0.3427	0.4491
80157	1996	Food processing and beverage	-0.1494	0.0031	-0.2493	0.1009
92100	1996	Food processing and beverage	-0.2052	0.0057	-0.0730	0.4161
75233	1996	Food processing and beverage	-0.2498	0.0044	0.0729	0.4934
80023	1997	Food processing and beverage	0.2366	0.0927	-0.1643	0.6776
76900	1997	Food processing and beverage	0.2351	0.0240	0.5928	0.1709
76314	1997	Food processing and beverage	1.4789	0.4212	"3,510.6259"	8.1276
84334	1997	Food processing and beverage	0.1446	0.1730	0.3302	0.7367
89499	1997	Food processing and beverage	0.1062	0.0122	0.2199	0.6595
80785	1997	Food processing and beverage	0.0815	0.0370	-0.1493	0.3685
77671	1997	Food processing and beverage	0.0917	0.0401	0.7856	0.3941
80955	1997	Food processing and beverage	0.1031	0.0974	0.1411	1.0156
79289	1997	Food processing and beverage	0.0872	0.0028	0.1530	0.7392
11805	1997	Food processing and beverage	0.0633	0.1868	0.1397	0.6735
83749	1997	Food processing and beverage	0.0638	0.0657	0.8412	0.6056
24539	1997	Food processing and beverage	0.0350	0.0002	-0.0427	0.4353
22569	1997	Food processing and beverage	0.0427	0.0125	0.1110	0.5991
82517	1997	Food processing and beverage	0.0408	0.0250	0.0239	0.8744
82634	1997	Food processing and beverage	0.0351	0.0104	-0.0761	0.4107
11681	1997	Food processing and beverage	0.0376	0.0801	0.2428	1.0317
69796	1997	Food processing and beverage	0.0294	0.0010	0.0814	0.3495
80853	1997	Food processing and beverage	0.0272	0.0130	0.2271	0.5654
10847	1997	Food processing and beverage	0.0182	0.0654	2.8384	0.5668
77523	1997	Food processing and beverage	0.0137	0.0124	0.0916	1.0485
15077	1997	Food processing and beverage	0.0111	0.0012	0.0182	0.6992
14955	1997	Food processing and beverage	0.0047	0.0004	-0.0081	0.7302
28223	1997	Food processing and beverage	0.0026	0.0387	0.0076	0.9622
84374	1997	Food processing and beverage	0.0016	0.0050	0.2596	0.3785
78216	1997	Food processing and beverage	0.0011	0.1003	0.7852	0.9926
76302	1997	Food processing and beverage	-0.0017	0.0839	0.0016	0.5540
76995	1997	Food processing and beverage	-0.0012	0.0608	-0.0708	0.2140
62958	1997	Food processing and beverage	-0.0048	0.0024	-0.0954	0.9464
30614	1997	Food processing and beverage	-0.0070	0.0628	0.2021	0.3854
10516	1997	Food processing and beverage	-0.0093	0.0001	0.0348	0.8780
81670	1997	Food processing and beverage	-0.0097	0.0031	3.0241	0.0887
11353	1997	Food processing and beverage	-0.0095	0.0050	-0.1025	0.0723
15472	1997	Food processing and beverage	-0.0154	0.0008	0.0776	0.7060
56274	1997	Food processing and beverage	-0.0170	0.0001	-0.0291	0.5026
70965	1997	Food processing and beverage	-0.0189	0.0019	0.2665	0.9514
80559	1997	Food processing and beverage	-0.0188	0.0160	0.0000	0.2124
82710	1997	Food processing and beverage	-0.0189	0.0230	0.0935	0.7197
80730	1997	Food processing and beverage	-0.0204	0.0380	-0.1521	0.2943
83240	1997	Food processing and beverage	-0.0397	0.2098	0.4569	1.8418
29946	1997	Food processing and beverage	-0.0231	0.0007	0.0613	0.4524
82176	1997	Food processing and beverage	-0.0229	0.0105	-0.0043	1.0310
81191	1997	Food processing and beverage	-0.0247	0.0001	-0.0095	0.4101
79944	1997	Food processing and beverage	-0.0265	0.0736	-0.1035	1.3202
11622	1997	Food processing and beverage	-0.0271	0.0960	0.1454	0.9191
19271	1997	Food processing and beverage	-0.0280	0.0172	0.1535	0.7256
59619	1997	Food processing and beverage	-0.0293	0.0013	0.0108	0.6868
77984	1997	Food processing and beverage	-0.0287	0.0101	-0.0055	0.7446
12209	1997	Food processing and beverage	-0.0337	0.1901	0.1066	0.9884
52090	1997	Food processing and beverage	-0.0313	0.0008	0.0539	0.5228
14816	1997	Food processing and beverage	-0.0342	0.0026	0.0922	0.3868
32870	1997	Food processing and beverage	-0.0357	0.0007	0.1134	0.6406
12086	1997	Food processing and beverage	-0.0356	0.0629	0.0815	0.4059
16600	1997	Food processing and beverage	-0.0370	0.0003	0.0852	0.8124
79065	1997	Food processing and beverage	-0.0446	0.0877	0.6340	1.0456
22840	1997	Food processing and beverage	-0.0379	0.0001	0.0844	0.4923
79374	1997	Food processing and beverage	-0.0408	0.0182	0.1260	0.5025
10044	1997	Food processing and beverage	-0.0413	0.0538	-0.0767	0.7508
49437	1997	Food processing and beverage	-0.0422	0.0011	0.0654	1.0527
81508	1997	Food processing and beverage	-0.0434	0.0055	0.1051	0.5875
38608	1997	Food processing and beverage	-0.0451	0.0073	0.0031	0.8611
42585	1997	Food processing and beverage	-0.0478	0.0026	0.0604	0.7387
76839	1997	Food processing and beverage	-0.0486	0.0059	0.0439	0.6923
30780	1997	Food processing and beverage	-0.0483	0.0021	0.4502	0.7218
76597	1997	Food processing and beverage	-0.0469	0.0000	0.0093	0.2934
11308	1997	Food processing and beverage	-0.0487	0.0001	0.0204	0.3571
34367	1997	Food processing and beverage	-0.0497	0.0038	-0.0003	0.3315
13856	1997	Food processing and beverage	-0.0441	0.0000	-0.2744	0.4608
17144	1997	Food processing and beverage	-0.0487	0.0003	0.1229	0.6378
48523	1997	Food processing and beverage	-0.0533	0.0023	0.1724	0.7748
11343	1997	Food processing and beverage	-0.0539	0.0042	0.1012	1.3098
62042	1997	Food processing and beverage	-0.0536	0.0049	0.0087	1.1029
65808	1997	Food processing and beverage	-0.0533	0.0084	-0.0207	1.0599
77446	1997	Food processing and beverage	-0.0539	0.0225	-0.1342	0.4301
38973	1997	Food processing and beverage	-0.0513	0.0004	-0.2128	0.3645
70923	1997	Food processing and beverage	-0.0592	0.0010	0.0069	0.7092
84325	1997	Food processing and beverage	-0.0563	0.0697	-0.0735	0.5045
25320	1997	Food processing and beverage	-0.0591	0.0002	0.0535	0.6675
40707	1997	Food processing and beverage	-0.0661	0.0004	0.2185	0.6669
26825	1997	Food processing and beverage	-0.0653	0.0002	0.0320	0.9863
59184	1997	Food processing and beverage	-0.0705	0.0001	0.0100	1.2642
11995	1997	Food processing and beverage	-0.0708	0.0014	0.0372	0.6074
80167	1997	Food processing and beverage	-0.0696	0.0211	-0.0686	0.0278
23077	1997	Food processing and beverage	-0.0691	0.0001	-0.0117	0.4821
80928	1997	Food processing and beverage	-0.0693	0.0030	0.0400	0.7650
80156	1997	Food processing and beverage	-0.0953	0.1427	0.1970	1.0688
48531	1997	Food processing and beverage	-0.0800	0.0040	0.0333	1.2996
75233	1997	Food processing and beverage	-0.0677	0.0056	-0.1858	0.4454
10989	1997	Food processing and beverage	-0.0710	0.0001	-0.1298	0.4368
29226	1997	Food processing and beverage	-0.0797	0.0039	-0.0861	1.2109
70500	1997	Food processing and beverage	-0.1070	0.0001	0.3953	0.5481
39328	1997	Food processing and beverage	-0.0823	0.0202	-0.1563	1.6592
11291	1997	Food processing and beverage	-0.1032	0.0027	1.3577	1.0375
56602	1997	Food processing and beverage	-0.0872	0.0072	-0.0336	0.7353
28353	1997	Food processing and beverage	-0.0874	0.0002	-0.2140	0.4515
42219	1997	Food processing and beverage	-0.0921	0.0114	0.0105	1.7124
85893	1997	Food processing and beverage	-0.0940	0.0073	0.0477	0.6781
64996	1997	Food processing and beverage	-0.0925	0.0134	-0.2681	0.8427
79743	1997	Food processing and beverage	-0.0941	0.0630	0.2955	1.1488
12226	1997	Food processing and beverage	-0.0916	0.0058	0.1717	1.2375
37640	1997	Food processing and beverage	-0.0865	0.0033	-0.7770	0.5810
10026	1997	Food processing and beverage	-0.0994	0.0081	0.2710	1.3348
36281	1997	Food processing and beverage	-0.1006	0.0010	0.3910	0.7677
64442	1997	Food processing and beverage	-0.0971	0.0518	0.0344	1.3998
11874	1997	Food processing and beverage	-0.1012	0.0022	0.0141	0.6852
80154	1997	Food processing and beverage	-0.1032	0.0715	0.0015	0.4879
77730	1997	Food processing and beverage	-0.1078	0.0002	-0.0368	0.6961
59248	1997	Food processing and beverage	-0.1235	0.0007	0.0620	1.5742
12282	1997	Food processing and beverage	-0.1212	0.0022	0.0667	0.7753
80006	1997	Food processing and beverage	-0.1244	0.0265	-0.1540	0.5409
53129	1997	Food processing and beverage	-0.1307	0.0011	0.0866	0.4065
63554	1997	Food processing and beverage	-0.1657	0.0008	-0.2230	0.7937
19828	1997	Food processing and beverage	-0.1759	0.0012	-0.1272	0.0614
83377	1997	Food processing and beverage	-0.1817	0.1218	-0.0734	0.4807
10225	1997	Food processing and beverage	-0.1540	0.0001	-0.0812	0.2031
79715	1997	Food processing and beverage	-0.4168	0.0928	-0.4234	0.5649
11677	1997	Food processing and beverage	-0.3925	0.1064	-0.3222	1.0367
77671	1998	Food processing and beverage	0.3485	0.0367	2.5912	0.5657
79374	1998	Food processing and beverage	0.2411	0.0171	0.3862	0.5321
76900	1998	Food processing and beverage	0.2270	0.0213	0.3535	0.1804
68718	1998	Food processing and beverage	0.2137	0.4836	0.8744	0.0285
11681	1998	Food processing and beverage	0.1810	0.0608	0.6917	0.9398
